,Run #,Training Loss,Testing Loss 42,Testing Loss 0,Test Seed 42 Score,Test Seed 0 Score,Returns,Take Coin QValue
0,0,0.17877380549907684,0,0,0,0,3.833333333333334,-0.019253617152571678
1,0,17.627321243286133,0,0,0,0,2.019047619047619,0.746414303779602
2,0,2.8941421508789062,0,0,0,0,1.130963480963481,-0.11228758841753006
3,0,2.803436756134033,0,0,0,0,1.4537087912087912,1.3352429866790771
4,0,20.88553810119629,0,0,0,0,0.7965741559781807,0.14190752804279327
5,0,0.037875719368457794,0,0,0,0,0.6408125932038975,0.0738343670964241
6,0,5.1857171058654785,0,0,0,0,1001.13895173454,-0.029514720663428307
7,0,1.4428414106369019,0,0,0,0,0.4120089121120014,0.44416236877441406
8,0,0.8186931610107422,0,0,0,0,0.39660887315299087,0.3730359673500061
9,0,1.2297520637512207,0,0,0,0,0.3930037975779122,-0.24674764275550842
10,0,1.2515043020248413,0,0,0,0,0.3228149745996055,-0.34888845682144165
11,0,0.8344743847846985,0,0,0,0,0.7130095116155278,-0.18799878656864166
12,0,0.5071849822998047,0,0,0,0,0.3658991522643596,-0.03242485225200653
13,0,0.4615502953529358,0,0,0,0,0.2551427947726971,0.16375762224197388
14,0,0.1935255378484726,0,0,0,0,1000.490108794714,0.18599487841129303
15,0,0.05580214411020279,0,0,0,0,1000.746699829357,0.05385708808898926
16,0,0.10487401485443115,0,0,0,0,0.6768025637115734,0.2289518564939499
17,0,0.27651482820510864,0,0,0,0,0.21979094497649782,0.32230162620544434
18,0,0.06149069592356682,0,0,0,0,1000.4204882836461,0.07863080501556396
19,0,0.25190237164497375,0,0,0,0,0.2803491572391056,0.21807074546813965
20,0,0.23505041003227234,0,0,0,0,0.18322521701464628,0.2766149938106537
21,0,0.18445727229118347,0,0,0,0,0.17247507406912282,0.32298529148101807
22,0,0.2364853322505951,0,0,0,0,0.17478445316939023,0.3015346825122833
23,0,0.01367218792438507,0,0,0,0,0.15450770983410653,0.1376802623271942
24,0,0.009343942627310753,0,0,0,0,1000.2747916334873,0.04224413260817528
25,0,0.23155121505260468,0,0,0,0,0.2916231478918204,0.38509318232536316
26,0,0.014384115114808083,0,0,0,0,0.1536832880208942,0.13308453559875488
27,0,0.017817508429288864,0,0,0,0,0.13332196079856673,0.2594628632068634
28,0,0.057718586176633835,0,0,0,0,0.13028471094929955,0.3904206454753876
29,0,0.1170685738325119,0,0,0,0,0.12124151845316523,0.564601719379425
30,1,0.1420477330684662,0,0,0,0,3.3666666666666667,0.0
31,1,54.7049446105957,0,0,0,0,1.5532106782106783,0.0
32,1,1.2743382453918457,0,0,0,0,1.7773199023199022,-0.04534805566072464
33,1,0.002492766361683607,0,0,0,0,0.8493880087920336,-0.44311994314193726
34,1,8.97154426574707,0,0,0,0,1.131307098698403,-2.9154350757598877
35,1,27.103256225585938,0,0,0,0,0.5078538509420862,-1.4174909591674805
36,1,1.992319107055664,0,0,0,0,0.4648540038157888,-0.73160719871521
37,1,0.05975333973765373,0,0,0,0,0.8607510429491854,-0.09857259690761566
38,1,0.32408207654953003,0,0,0,0,1.3814745196324143,0.28155094385147095
39,1,0.42557573318481445,0,0,0,0,0.34576967337084724,0.48176640272140503
40,1,0.179540753364563,0,0,0,0,0.30348967654471815,0.7525516152381897
41,1,0.20895111560821533,0,1000,0,1,1000.8944987650233,1.0742440223693848
42,1,0.24909695982933044,0,0,0,0,0.4106303272987692,1.2012193202972412
43,1,1.1128863096237183,0,0,0,0,0.4061897717470473,1.1522184610366821
