,Run #,Training Loss,Testing Loss 42,Testing Loss 0,Test Seed 42 Score,Test Seed 0 Score,Returns,Take Coin QValue
54,1,16223422.0,0,1000,0,1,10000,681.71923828125
55,1,27608.662109375,0,1000,0,1,0,756.08740234375
56,1,15479094.0,0,1000,0,1,10000,826.6673583984375
57,1,15067395.0,0,1000,0,1,10000,905.0984497070312
58,1,279549.125,0,1000,0,1,0,991.6759033203125
59,1,80663.421875,0,1000,0,1,0,1071.780517578125
60,2,0.5384589433670044,0,0,0,0,5,0.038373932242393494
61,2,29.975574493408203,0,0,0,0,0,-0.03428451344370842
62,2,3.5189433097839355,0,0,0,0,0,0.5086370706558228
63,2,10.970990180969238,0,0,0,0,0,-0.31732872128486633
64,2,20009580.0,0,0,0,0,10001,-0.08349280059337616
65,2,0.5928382873535156,0,0,0,0,0,0.9678474068641663
66,2,20000412.0,0,1000,0,1,10000,0.20729322731494904
67,2,10.297983169555664,0,1000,0,1,0,1.128054141998291
68,2,11.338115692138672,0,1000,0,1,0,2.1130998134613037
69,2,8.613429069519043,0,1000,0,1,0,2.907371997833252
70,2,19984326.0,0,1000,0,1,10000,3.6093764305114746
71,2,19963364.0,0,1000,0,1,10000,8.63056468963623
72,2,28.40155601501465,0,0,0,0,0,18.38251304626465
73,2,11042921.0,0,1000,0,1,10001,29.514911651611328
74,2,142.20584106445312,0,1000,0,1,0,47.64210510253906
75,2,788.8822021484375,0,1000,0,1,0,67.92868041992188
76,2,13991752.0,0,1000,0,1,10001,89.62110900878906
77,2,2952.894287109375,0,1000,0,1,0,124.7035903930664
78,2,10662939.0,0,1000,0,1,10000,165.45538330078125
79,2,13467157.0,0,1000,0,1,10000,233.5712127685547
80,2,13139215.0,0,1000,0,1,10000,323.87481689453125
81,2,17910742.0,0,1000,0,1,10000,424.04827880859375
82,2,12440142.0,0,1000,0,1,10000,527.545654296875
83,2,16866004.0,0,1000,0,1,10000,638.2136840820312
84,2,11645881.0,0,1000,0,1,10000,756.5348510742188
85,2,71765.6484375,0,0,0,0,0,884.8544921875
86,2,48413.19140625,0,1000,0,1,0,1003.8262939453125
87,2,159284.84375,0,0,0,0,0,1114.8450927734375
88,2,59924.33203125,0,0,0,0,0,1214.328369140625
89,2,65541.328125,0,0,0,0,0,1305.724853515625
90,3,0.44795116782188416,0,0,0,0,4,0.0
91,3,8.4638671875,0,1000,0,1,1,0.05498252436518669
92,3,14288040.0,0,1000,0,1,10001,0.19075770676136017
93,3,15.566335678100586,0,1000,0,1,0,4.019236087799072
94,3,19955304.0,0,1000,0,1,10001,9.210748672485352
95,3,19892524.0,0,1000,0,1,10000,18.927114486694336
96,3,19794510.0,0,1000,0,1,10000,34.85249328613281
97,3,14038544.0,0,1000,0,1,10000,57.51736068725586
98,3,19469036.0,0,1000,0,1,10000,87.62703704833984
99,3,19246956.0,0,1000,0,1,10000,124.62896728515625
100,3,5081.0458984375,0,1000,0,1,0,168.61180114746094
101,3,18733416.0,0,0,0,0,10000,209.7710418701172
102,3,22.160221099853516,0,0,0,0,0,257.5320129394531
103,3,10130320.0,0,1000,0,1,10001,302.4233093261719
104,3,13483.7685546875,0,1000,0,1,0,354.0718078613281
105,3,12619927.0,0,1000,0,1,10000,402.29620361328125
106,3,35355.66015625,0,1000,0,1,0,458.35699462890625
107,3,12196863.0,0,0,0,0,10000,510.0328369140625
108,3,11948459.0,0,1000,0,1,10000,570.2886352539062
109,3,16354766.0,0,1000,0,1,10000,638.4454956054688
110,3,514.4266357421875,0,1000,0,1,0,714.5536499023438
111,3,15568651.0,0,1000,0,1,10000,786.62939453125
112,3,8415429.0,0,1000,0,1,10000,868.4710693359375
113,3,10500469.0,0,1000,0,1,10000,956.4345092773438
114,3,239196.5,0,1000,0,1,0,1052.39453125
115,3,9845459.0,0,1000,0,1,10000,1140.7073974609375
116,3,13320306.0,0,1000,0,1,10000,1237.9398193359375
117,3,9149305.0,0,1000,0,1,10000,1345.9449462890625
118,3,6815745.5,0,1000,0,1,10000,1461.803466796875
119,3,11714817.0,0,1000,0,1,10000,1583.1964111328125
120,4,0.4232422411441803,0,0,0,0,4,-0.03632568567991257
121,4,4.368704795837402,0,0,0,0,0,-0.017485257238149643
122,4,11114887.0,0,0,0,0,10002,-0.0025201551616191864
123,4,28.53701400756836,0,0,0,0,0,2.714864730834961
124,4,25.939273834228516,0,0,0,0,0,2.909761428833008
125,4,81.3044662475586,0,0,0,0,0,1.3707562685012817
126,4,50.19005584716797,0,0,0,0,0,-1.606187343597412
127,4,8.125816345214844,0,0,0,0,0,-3.371384382247925
128,4,14317221.0,0,1000,0,1,10001,-4.7190752029418945
129,4,19979718.0,0,1000,0,1,10001,8.849137306213379
130,4,178.72198486328125,0,0,0,0,0,26.224802017211914
131,4,14.26353645324707,0,0,0,0,0,40.75089645385742
132,4,136.17237854003906,0,0,0,0,0,53.56221008300781
133,4,16.245670318603516,0,0,0,0,0,64.1447525024414
134,4,284.3568420410156,0,0,0,0,0,73.08696746826172
135,4,343.0767822265625,0,0,0,0,0,80.88079833984375
136,4,21.748903274536133,0,0,0,0,0,88.01726531982422
137,4,372.30596923828125,0,0,0,0,0,94.60382843017578
138,4,58.61677169799805,0,0,0,0,0,100.4544448852539
139,4,405.72552490234375,0,0,0,0,0,105.82733154296875
140,4,14043593.0,0,0,0,0,10000,110.39938354492188
141,4,475.39056396484375,0,1000,0,1,0,132.94155883789062
142,4,19468198.0,0,1000,0,1,10000,154.8385467529297
143,4,19299808.0,0,1000,0,1,10000,191.2564239501953
144,4,5768.1904296875,0,1000,0,1,0,244.7764892578125
145,4,10988.216796875,0,1000,0,1,0,302.709716796875
146,4,3897.392578125,0,1000,0,1,0,365.55487060546875
147,4,11665.466796875,0,0,0,0,0,433.712646484375
148,4,131.19198608398438,0,0,0,0,0,492.1142883300781
149,4,51.06482696533203,0,0,0,0,0,546.853515625
