,Run #,Training Loss,Testing Loss 42,Testing Loss 0,Test Seed 42 Score,Test Seed 0 Score,Returns,Take Coin QValue
0,0,0.13319037854671478,0,0,0,0,3.2333333333333334,0.0
1,0,51.45267868041992,0,0,0,0,1.5877344877344877,0.0
2,0,0.6346611380577087,0,0,0,0,1.5439865689865688,0.0
3,0,7.751612186431885,0,0,0,0,0.7648641992682241,0.0
4,0,14.860328674316406,0,0,0,0,1.2890701689614734,0.0
5,0,1.4539904594421387,0,0,0,0,0.5269487079906638,0.0
6,0,0.09906162321567535,0,0,0,0,0.46919355549573766,0.0
7,0,0.6073680520057678,0,0,0,0,0.36843252148172057,0.0
8,0,5.322635173797607,0,0,0,0,2.5415554860676814,0.0
9,0,1.2467389106750488,0,0,0,0,0.30836593474349216,0.0
10,1,0.23211006820201874,0,0,0,0,4.666666666666666,0.0
11,1,47.51202392578125,0,0,0,0,2.5428571428571427,0.0
12,1,0.6133680939674377,0,0,0,0,1.6032106782106779,0.0
13,1,11.352582931518555,0,0,0,0,2.29478021978022,0.0
14,1,3.2647128105163574,0,0,0,0,0.8253278584160938,0.0
15,1,12.621458053588867,0,0,0,0,1.6327903091060985,0.0
16,1,1.6157538890838623,0,0,0,0,0.8017787767787768,0.0
17,1,0.5785298347473145,0,0,0,0,1.0950405874318918,0.0
18,1,0.019519496709108353,0,0,0,0,0.5030919461801815,0.0
19,1,5.4246087074279785,0,0,0,0,0.494168153718174,0.0
20,2,0.18734899163246155,0,0,0,0,4.0,0.0
21,2,55.199432373046875,0,0,0,0,2.4095238095238094,0.0
22,2,4.201159477233887,0,0,0,0,1.4059884559884561,0.0
23,2,2.192863941192627,0,0,0,0,1.6273559773559774,0.0
24,2,15.601034164428711,0,0,0,0,0.8808913308913308,0.0
25,2,1.7190355062484741,0,0,0,0,1.6375244037008743,0.0
26,2,1.1454358100891113,0,0,0,0,1.9899331662489557,0.0
27,2,4.909375190734863,0,0,0,0,0.6669612106683045,0.0
28,2,3.4008662700653076,0,0,0,0,0.65995411995412,0.0
29,2,0.8585065007209778,0,0,0,0,0.49001130265729825,0.0
30,3,0.14944970607757568,0,0,0,0,3.5666666666666673,0.0
31,3,53.09119415283203,0,0,0,0,2.494047619047619,0.0
32,3,2.8450236320495605,0,0,0,0,1.4226551226551225,0.0
33,3,0.6148055791854858,0,0,0,0,1.6032106782106779,0.0
34,3,0.6422420740127563,0,0,0,0,1.0731282606282606,0.0
35,3,0.22366507351398468,0,0,0,0,1.2208656539538894,0.0
36,3,7.237936973571777,0,0,0,0,0.695437792341817,0.0
37,3,0.0320572592318058,0,0,0,0,0.536985347464887,0.0
38,3,3.8898556232452393,0,0,0,0,0.5321540201077406,0.0
39,3,1.8835166692733765,0,0,0,0,0.41919900950240313,0.0
40,4,0.2150707244873047,0,0,0,0,4.333333333333333,0.0
41,4,9998467.0,0,0,0,0,10003.666666666666,0.5024019479751587
42,4,87.84432983398438,0,0,0,0,2.1956349206349204,16.028234481811523
43,4,60.83759307861328,0,0,0,0,1.58495670995671,33.842498779296875
44,4,64.50394439697266,0,0,0,0,1.5225579975579977,49.89753341674805
45,4,71.62413024902344,0,0,0,0,1.1579725829725829,63.92367935180664
46,4,190.75856018066406,0,0,0,0,0.7417872761913011,75.75018310546875
47,4,31.750652313232422,0,0,0,0,0.747836402727707,84.80099487304688
48,4,14.797210693359375,0,0,0,0,0.5289378108418356,92.8624496459961
49,4,26.77547836303711,0,0,0,0,0.45759670638400624,100.25647735595703
